['ths', 'Alfa', 'n', 'ks']
[0.42954643577418733, 0.02358874370357326, 1.5126792391416637, 183.77964308616907]
;ths;Alfa;n;ks
182;0.3851675282316733;0.02665895378505048;1.4427142859210436;171.3092016369648
183;0.3875141919791263;0.026578103965338773;1.4480098324164832;170.50154710747898
184;0.38792519586970686;0.026587793740252764;1.449573809273889;166.83373706558422
185;0.38517210901793875;0.026825604990546384;1.4451390478466806;170.10111991137262
186;0.38698545577909044;0.02677776254950171;1.4476317991226784;169.46167340427746
187;0.39184120949985857;0.026108860716753644;1.4504409608360644;170.8533665237252
188;0.39117577782159374;0.0272754034668356;1.4534266299871028;173.946408606324
189;0.39078786250653785;0.027081565497818094;1.4553694406694786;171.4993329693893
190;0.38589949857088357;0.027009190291588367;1.4438380014277308;170.90510417300092
191;0.38811597638555434;0.026733149477550785;1.4461096693176438;174.8451321317844
192;0.3851825865204732;0.026930322227877702;1.4424714672991672;172.16308839814624
193;0.3861728241712408;0.026883769523287315;1.446054371708133;172.33988319708598
194;0.3880089236653623;0.027160245965816204;1.4476953607622856;171.64155964145195
195;0.3860522599263696;0.02696312266944691;1.443530243648362;171.27511344963906
196;0.38490602056318274;0.026691112437285204;1.4411545710014064;170.94264732624433
197;0.3865904455290204;0.026600674234012807;1.4430287052891493;171.25566143708733
198;0.3915325466940331;0.026643802959181003;1.452534611800524;171.0453217765191
199;0.38594464435129733;0.026666684405377766;1.4437646749482826;171.3078220844873
200;0.38635271772913804;0.026836057095510773;1.4441317060087737;172.24381102134134
201;0.38864644630892886;0.026480533814753963;1.449459662405197;171.5775085975458
202;0.391580440945969;0.02678430006482339;1.4508169150280814;172.78023277864867
203;0.3859354264145492;0.026735491846792893;1.4474870739337746;171.4645734063245
204;0.38728625611558026;0.02666091473489395;1.4461299647240522;171.80207121102873
205;0.39697001128217996;0.027129132258426017;1.4642498768257342;177.84086025955017
206;0.387798992695381;0.026969829474723036;1.4480642078762997;171.76039486289693
207;0.38506934694788336;0.026465853673604506;1.4455947274791014;173.4113971178819
208;0.38536808147834517;0.026909858565606737;1.4440709926498068;170.98762417121344
209;0.389677043654916;0.027299858721650742;1.453380867037969;171.22246475060234
210;0.38599720745652155;0.0272613311331768;1.4487456691988008;170.24498997998526
211;0.39146546605850385;0.026566083821547515;1.45647482355721;174.57714003787117
212;0.3911661679952289;0.027013023163412593;1.45636033299242;169.10911303752366
213;0.3870918047828277;0.026850392644685465;1.4476575140043018;171.43426927964944
214;0.3887255043210984;0.026158813758386135;1.4475360614717168;169.52160072832766
215;0.38773725013354005;0.026608896487305595;1.4478980621913493;171.50712587325435
216;0.38923367316557095;0.027193276145727228;1.449752269139999;173.64497836172563
217;0.38571366824635755;0.026654358917693643;1.4435283398820662;171.65528437134145
218;0.3857481395655786;0.026691767165850425;1.4455570648684726;170.00961967951355
219;0.3845162679914119;0.026797254888411774;1.4455287502207486;171.32760976569148
220;0.3863073665381423;0.02703516093588328;1.4486474563051344;172.57725096362682
221;0.3860451586489805;0.026801638999170894;1.445059196428708;169.1088022181354
222;0.38677458806656906;0.026567194007628515;1.4469218107351633;170.91359211730574
223;0.3874441587274297;0.026618499583816804;1.4490887906607257;169.23311916460412
224;0.3851553825199189;0.026891977611778726;1.4455597525354085;171.65288315243626
225;0.3864178525106499;0.026721913604212763;1.4467512063956132;171.74662564241234
226;0.38590651444098156;0.026815876530808313;1.4412157628836928;172.06811679095088
227;0.3851397385946432;0.02670691642359861;1.4443064884591548;171.78002900753583
228;0.38788632108575316;0.02659166084687609;1.4517244254971453;166.1205596552653
229;0.3868836596774617;0.026866705114033135;1.445286593613575;171.73563304865803
230;0.3859136075223373;0.026816741706748547;1.4437704594325402;171.1897544893768
231;0.38445938124051865;0.02687155559137829;1.44351514185502;170.68155338799897
232;0.387241005460479;0.026657804900854516;1.4430979279442833;171.74846714084558
233;0.3870295828677815;0.026826284882085216;1.4472390713472578;171.35910409720742
234;0.3835328124515265;0.026843975614943966;1.4456530865655033;168.77223685557857
235;0.3868807269666515;0.026684579153631007;1.4459936217825051;169.866409819749
236;0.3948639453227711;0.02697653833935604;1.4597908300604814;175.030038496118
237;0.38947465382384083;0.0269469019295221;1.4496040020406658;172.50583949187543
238;0.3894760400451422;0.02688325441985459;1.4490574125655908;174.2315974143355
239;0.3857010791326338;0.02655505215731614;1.4449825863872705;168.41213049070032
240;0.38913180322884505;0.026911673928722863;1.451332949038409;169.62103823592017
241;0.3885425334845361;0.027227784659622147;1.4473439375997332;176.07788393970324
242;0.39233168168524263;0.02638967132160854;1.4503833560869708;172.42922610023558
243;0.38675562357185195;0.026770192355916513;1.4473668341789043;172.5382529795609
244;0.38626368236172454;0.02691487289202901;1.4470608855304927;171.55160497772243
245;0.38481731928040036;0.025583843543879527;1.4449879515630477;166.03827307726422
246;0.3872182726543251;0.026903307569159582;1.4472534031473612;171.7006696068845
247;0.3917896276108192;0.02725319085861516;1.4544582945506288;169.18303553756652
248;0.3868372121065126;0.026879228934586344;1.446848491157477;171.61750901541242
249;0.39194282995536256;0.026791620191309713;1.4531594730215318;171.42212248014985
250;0.3850019384438325;0.026677182114207984;1.4454522547295754;168.95423501623978
251;0.3903128002600852;0.02671836380458797;1.448904168256412;175.67261531523343
252;0.3885125504432796;0.02683337383616882;1.4462979734626464;174.34970786524838
253;0.38635314922387926;0.026692519711132272;1.443825488152791;171.13175511654836
254;0.3858548686399962;0.026967455132568204;1.4463909681298233;171.05173704437806
255;0.3873459621714366;0.026938668940676685;1.4472356939552586;173.19367812537791
256;0.38597658833808296;0.02696893414034158;1.4474183431363759;167.35985760150632
257;0.38525947404624;0.026861967602462643;1.443442842631029;170.8454617600867
258;0.3875553486525515;0.02680050526734374;1.4439262849863885;172.45484795294158
259;0.39159977842903854;0.02686905858221399;1.454092768800717;172.19575116401427
260;0.38636685827279227;0.02687113086199796;1.4512886552788573;169.0776591144574
261;0.38592074395617393;0.02694049739098604;1.4423861614305575;168.56519398223392
262;0.38623595875176436;0.02687969994423624;1.4433442134416508;169.77912769022197
263;0.3861736974802826;0.02691122340499014;1.4465131211374884;171.2298678379264
264;0.3852958296856169;0.02692944759657757;1.442391871724893;172.13164646214835
265;0.38765113026243536;0.026651959831394338;1.44468891882638;172.69288819536973
266;0.38538787839723543;0.026704741637167233;1.4430862433506813;169.71744113330251
267;0.38565325655354016;0.026815470604317933;1.444048469931753;170.97077861362095
268;0.3865663351373023;0.026808460560837695;1.4440632310934727;171.92748378337004
269;0.3853630846102539;0.026874221283923878;1.443993041191433;171.152424837111
270;0.38512483079965076;0.026860880755019842;1.443305016609301;171.4585130817159
271;0.3863303927348691;0.026812409140563806;1.444448008152407;171.72510097998256
272;0.38490015566256525;0.02660560982395054;1.4436077733765975;170.56280682531983
273;0.38560148412354306;0.026675042807580047;1.446779130086483;171.03686923081816
274;0.38680713281257284;0.027009913136066096;1.4459796129868017;171.0933058674417
275;0.39035818644447856;0.025618972684429597;1.4515529591312561;171.44194769870583
276;0.38737264800888066;0.026715909365562358;1.4471446138230608;171.47222757215593
277;0.38714280328809725;0.026920357823848648;1.4488913318849637;170.16521707305273
278;0.39382307741588113;0.02705252578196403;1.455724036837594;175.88574270546712
279;0.38613633188945684;0.026718492777019025;1.448966097224149;171.31332694078122
280;0.3846764959590538;0.02691430960102172;1.4431796214974706;170.2742269171008
281;0.38651218783210406;0.0268388934575403;1.4445703871119833;171.17993291337598
282;0.3849944942483888;0.02688111558527123;1.4449179368990341;171.05837394696388
283;0.387418249024374;0.026565270484187643;1.4479191428137346;170.34372461780615
284;0.389806142773523;0.026403859472090965;1.454025389387578;162.95636079456568
285;0.38528178467256025;0.02680739031262002;1.4440155805285158;170.37425662833985
286;0.3888950893901892;0.02663796272174457;1.4514445251907915;167.51183569564137
287;0.39654673788592987;0.025903317182899514;1.4557642872314076;173.15503500325426
288;0.3947108708495949;0.027469835439319093;1.4586629059079546;175.70328489056934
289;0.3911095775165349;0.027069970218111635;1.4561320565811362;171.101938505928
290;0.3891572857459271;0.027455694792887696;1.4513170806476445;171.189228444794
291;0.38908792349957083;0.026709966748133016;1.447058742915857;175.92555834964037
292;0.3846706962128039;0.026900183436321657;1.441587460832063;172.23611461544644
293;0.3857816530049837;0.02683749531884911;1.4469333256637473;172.27837670525386
294;0.3908190289719039;0.02760185164174363;1.451391497959428;172.1754966978198
295;0.3873207547053074;0.027047779067886208;1.4460094533432755;171.62081335158786
296;0.38618761387114336;0.02669632845332971;1.4448036795441095;171.17742563747845
297;0.3891714185692448;0.026415189079293327;1.4497909608086155;165.68730930946845
298;0.39865594803927173;0.026234060777909893;1.4640107703282141;171.19678039775718
299;0.3861371984595838;0.026664510444521908;1.4439543952679443;171.42149815169782
300;0.3895816724930229;0.02668529386904713;1.449578408219596;174.38320756433066
301;0.3893754057410827;0.02629657505512889;1.4535102108553017;170.75057157663758
302;0.39270169467438965;0.02675196817019502;1.4512262948814434;174.02157464094967
303;0.38591111762416874;0.02673770014637234;1.4473399134446687;171.34409989970126
304;0.38783834093669683;0.02656144037985794;1.4471347914386092;170.69035638201018
305;0.39602082876214856;0.0269667757571896;1.4631628617891312;177.27771199746934
306;0.38870698341897963;0.027016538143216553;1.4493034743717186;171.98602028350453
307;0.38813391218124726;0.026459583541651274;1.4506991005634202;170.20882697171726
308;0.3853721841615453;0.027056014994236068;1.4459029708272282;170.7095763112152
309;0.3898733714725633;0.027530426045268952;1.4531898235727048;173.07252598167483
310;0.3897798007488911;0.02682138069826446;1.4531205630133779;172.0484745148089
311;0.3934076305104557;0.026604291014584343;1.4600385339731123;176.1529706049382
312;0.39069439164899045;0.026997291135391083;1.4543311763579685;170.19385692189297
313;0.38809262831550917;0.026670478404981084;1.4478941640486058;171.54703123638802
314;0.3893075524407358;0.02589754892662098;1.4485324409754108;168.86667433868746
315;0.39049822807482604;0.026277311253242515;1.452349899355392;172.5313085107728
316;0.39030063119408154;0.02734462816382745;1.4516716366898808;175.14009110918724
317;0.38574728591599744;0.026659459973653227;1.4439608462802211;171.62808588356242
318;0.38757212317625767;0.026551206625999718;1.446976194692472;171.22203112730233
319;0.384925279111757;0.02678140061442672;1.4453346820682054;171.31929636663278
320;0.3870669156438845;0.02694869866349755;1.4494038786552508;172.33157591585652
321;0.38845837131706323;0.026874326455555136;1.449677019236013;169.32378431462595
322;0.3885802701242566;0.026108806604041464;1.4495576193636905;171.02120724547504
323;0.3873725564814567;0.026077111448064055;1.447047282883087;168.4437017521956
324;0.38553667352533183;0.02690202568001181;1.4471169680640426;171.55029121223333
325;0.3875860470961035;0.026518974960568244;1.4483664546885795;171.47456721995994
326;0.3863176781815326;0.02681117618815469;1.4419970462711105;172.139504308876
327;0.38584319977658615;0.02679107136648788;1.4452568318129453;171.72029473797843
328;0.38912218987305663;0.026525813807115373;1.454561066687808;164.71221543399372
329;0.3873489429879833;0.026768647833787636;1.4441251136911433;172.3465475847107
330;0.38727186945579933;0.027002578488004133;1.445938412966046;170.81681549956753
331;0.38452313778248204;0.026767422790265075;1.4437032795067972;169.56817604959838
332;0.39255822606830365;0.026854180134263026;1.4513668902349295;177.03841762864894
333;0.3875685866020057;0.026972410956562567;1.4478899396674616;171.57564906948497
334;0.3861813946443681;0.026687200589332077;1.4493890286850317;169.93438426660316
335;0.38792172991573337;0.0263363410893248;1.4480304456565998;166.9934022288891
336;0.39955452289445365;0.02711944651527086;1.4675228918563255;178.16405289599965
337;0.3908585798253908;0.027017155952283697;1.4527121680161945;172.72443111444085
338;0.39234906857967194;0.026889614569046393;1.4525817624543407;176.2650936334706
339;0.3848903874616238;0.02641282317340991;1.4445594293354542;167.34465358788842
340;0.392699879460168;0.026745887528815026;1.4550666888572665;168.87077594777634
341;0.3914115690080426;0.02706935611809188;1.452418232692226;178.17996362480858
342;0.3910156232247932;0.02649969410631571;1.4506086910687697;170.80548976722332
343;0.3898801450879153;0.0267947827656704;1.4516114967461233;172.60498358208577
344;0.38656615176296644;0.02698450968576706;1.448058114675377;171.95942951030997
345;0.3869456659098219;0.026575370608175306;1.447188376836942;170.4047998134745
346;0.3885990638168941;0.027021765882696887;1.4492335128130418;173.88253376162402
347;0.3931506270920631;0.027085465318717573;1.4565558194762394;172.54853811890231
348;0.39020657222649346;0.026944681249671677;1.4531661552114985;172.6934656145106
349;0.39266635443357;0.026596841918432625;1.4541853134149232;171.4033579603711
350;0.38724920416963377;0.026689603954856984;1.4504815959553363;167.40727071194422
351;0.3979476044255575;0.026886615546400996;1.4563348390193593;185.2784559004085
352;0.39375023781199703;0.027140169783962692;1.452227145604442;177.3534724012292
353;0.3866558955102399;0.026714317679074194;1.4445135368462099;171.28412053883144
354;0.3866192760250407;0.026836305213116037;1.4464289859995272;171.558657070969
355;0.38842633311419283;0.026834246790077766;1.4482297270162363;173.61420729904637
356;0.38617099735793337;0.026638631205797826;1.4490138449792989;164.58557586843023
357;0.3857739329668569;0.026792523883132784;1.4440850548076207;170.99967716777456
358;0.390654442459706;0.02696819657233834;1.4520479921446836;171.58914401653755
359;0.39166750714001924;0.026866580156400068;1.4541496496229587;172.19330394075115
360;0.3890845910481356;0.02693913003488371;1.453672944363006;170.32115056398538
361;0.38774995208165275;0.02688125208786272;1.445858998990798;168.7381412627538
362;0.38727531848651897;0.026937919584581832;1.4465615116764639;169.97269624948385
363;0.38836619906541436;0.027133392457278555;1.451092118918187;174.9234058984349
364;0.38672229670479247;0.026989401204509905;1.4452740651508669;172.6070731596848
365;0.38810282365667387;0.026609832426599516;1.4444519509736744;173.2561218353526
366;0.3855096308841239;0.026725247131200027;1.4448574095372098;170.852028799938
367;0.3867698670574024;0.02671273817105611;1.445603811660689;170.9552745942341
368;0.3876629471344333;0.026764029997808674;1.4465186744039904;171.5391580984395
369;0.38431045225347654;0.026918748342054072;1.4445074547646022;167.79203023876343
370;0.386687765076565;0.02678517692122012;1.4448356550920165;170.39111874961912
371;0.388830461668728;0.026926774817138788;1.4494198576046429;173.49413992774717
372;0.3858885076958711;0.02670833722643952;1.443227541282296;172.8186909049335
373;0.3867537537224022;0.026693258440981152;1.4480815588304325;170.97422421819758
374;0.3868461448480999;0.026936585711845262;1.4462187365562644;171.827730415633
375;0.3958820984375628;0.02555083561953092;1.4579553313324394;172.24960142998358
376;0.3888696811059349;0.026711215416262122;1.4495200354990763;172.14446549299785
